project,filePath,methodName,halsteadLength,halsteadVocabulary,halsteadVolume,entropy
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/heuristic/move/CompositeMoveTest.java,createUndoMove,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/heuristic/move/CompositeMoveTest.java,createUndoMoveWithNonDoableMove,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/heuristic/move/CompositeMoveTest.java,doMove,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/heuristic/move/CompositeMoveTest.java,buildEmptyMove,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/heuristic/move/CompositeMoveTest.java,buildOneElemMove,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/heuristic/move/CompositeMoveTest.java,buildTwoElemMove,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/heuristic/move/CompositeMoveTest.java,isMoveDoable,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/heuristic/move/CompositeMoveTest.java,interconnectedChildMoves,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/heuristic/move/NoChangeMoveTest.java,isMoveDoable,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/heuristic/move/NoChangeMoveTest.java,createUndoMove,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/heuristic/move/NoChangeMoveTest.java,rebase,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/heuristic/selector/common/decorator/WeightFactorySelectionSorterTest.java,sortAscending,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/heuristic/selector/common/decorator/WeightFactorySelectionSorterTest.java,sortDescending,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/heuristic/selector/common/nearby/NearbyDistanceMatrixTest.java,missingItem_isComputedOnDemand,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/heuristic/selector/common/nearby/ParabolicDistributionNearbyRandomTest.java,sizeMaximumTooLow,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/heuristic/selector/common/nearby/ParabolicDistributionNearbyRandomTest.java,nextInt,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/heuristic/selector/common/nearby/ParabolicDistributionNearbyRandomTest.java,cornerCase,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/heuristic/selector/common/nearby/BetaDistributionNearbyRandomTest.java,betaDistributionAlphaTooLow,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/heuristic/selector/common/nearby/BetaDistributionNearbyRandomTest.java,betaDistributionBetaTooLow,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/heuristic/selector/common/nearby/BetaDistributionNearbyRandomTest.java,nextIntUniform,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/heuristic/selector/common/nearby/BlockDistributionNearbyRandomTest.java,sizeMinimumTooLow,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/heuristic/selector/common/nearby/BlockDistributionNearbyRandomTest.java,sizeMaximumTooLow,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/heuristic/selector/common/nearby/BlockDistributionNearbyRandomTest.java,sizeRatioTooLow,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/heuristic/selector/common/nearby/BlockDistributionNearbyRandomTest.java,sizeRatioTooHigh,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/heuristic/selector/common/nearby/BlockDistributionNearbyRandomTest.java,uniformDistributionProbabilityTooLow,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/heuristic/selector/common/nearby/BlockDistributionNearbyRandomTest.java,uniformDistributionProbabilityTooHigh,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/heuristic/selector/common/nearby/BlockDistributionNearbyRandomTest.java,nextInt,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/heuristic/selector/common/nearby/BlockDistributionNearbyRandomTest.java,cornerCase,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/heuristic/selector/common/nearby/LinearDistributionNearbyRandomTest.java,sizeMaximumTooLow,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/heuristic/selector/common/nearby/LinearDistributionNearbyRandomTest.java,nextInt,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/heuristic/selector/common/nearby/LinearDistributionNearbyRandomTest.java,cornerCase,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/heuristic/selector/entity/FromSolutionEntitySelectorTest.java,originalWithoutEntityListDirtyAndMinimumCacheTypePhase,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/heuristic/selector/entity/FromSolutionEntitySelectorTest.java,originalWithoutEntityListDirtyAndMinimumCacheTypeStep,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/heuristic/selector/entity/FromSolutionEntitySelectorTest.java,originalWithoutEntityListDirtyAndMinimumCacheTypeJustInTime,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/heuristic/selector/entity/FromSolutionEntitySelectorTest.java,originalWithEntityListDirty,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/heuristic/selector/entity/FromSolutionEntitySelectorTest.java,randomWithoutEntityListDirtyAndMinimumCacheTypePhase,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/heuristic/selector/entity/FromSolutionEntitySelectorTest.java,randomWithoutEntityListDirtyAndMinimumCacheTypeStep,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/heuristic/selector/entity/FromSolutionEntitySelectorTest.java,randomWithoutEntityListDirtyAndMinimumCacheTypeJustInTime,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/heuristic/selector/entity/FromSolutionEntitySelectorTest.java,randomWithEntityListDirty,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/heuristic/selector/entity/FromSolutionEntitySelectorTest.java,listIteratorWithRandomSelection,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/heuristic/selector/entity/FromSolutionEntitySelectorTest.java,indexedListIteratorWithRandomSelection,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/heuristic/selector/entity/EntitySelectorFactoryTest.java,phaseOriginal,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/heuristic/selector/entity/EntitySelectorFactoryTest.java,stepOriginal,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/heuristic/selector/entity/EntitySelectorFactoryTest.java,justInTimeOriginal,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/heuristic/selector/entity/EntitySelectorFactoryTest.java,phaseRandom,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/heuristic/selector/entity/EntitySelectorFactoryTest.java,stepRandom,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/heuristic/selector/entity/EntitySelectorFactoryTest.java,justInTimeRandom,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/heuristic/selector/entity/EntitySelectorFactoryTest.java,phaseShuffled,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/heuristic/selector/entity/EntitySelectorFactoryTest.java,stepShuffled,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/heuristic/selector/entity/EntitySelectorFactoryTest.java,justInTimeShuffled,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/heuristic/selector/entity/EntitySelectorFactoryTest.java,applySorting_withSorterComparatorClass,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/heuristic/selector/entity/EntitySelectorFactoryTest.java,applySorting_withSorterWeightFactoryClass,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/heuristic/selector/entity/EntitySelectorFactoryTest.java,applyProbability_withProbabilityWeightFactoryClass,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/heuristic/selector/entity/EntitySelectorFactoryTest.java,failFast_ifMimicRecordingIsUsedWithOtherProperty,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/heuristic/selector/entity/decorator/FilteringEntitySelectorTest.java,filterOrderedCacheTypeSolver,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/heuristic/selector/entity/decorator/SelectedCountLimitEntitySelectorTest.java,selectSizeLimitLowerThanSelectorSize,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/heuristic/selector/entity/decorator/SelectedCountLimitEntitySelectorTest.java,selectSizeLimitHigherThanSelectorSize,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/heuristic/selector/entity/decorator/SelectedCountLimitEntitySelectorTest.java,isCountable,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/heuristic/selector/entity/decorator/SelectedCountLimitEntitySelectorTest.java,isNeverEnding,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/heuristic/selector/entity/decorator/SelectedCountLimitEntitySelectorTest.java,getSize,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/heuristic/selector/entity/decorator/SelectedCountLimitEntitySelectorTest.java,endingIteratorOriginalOrder,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/heuristic/selector/entity/decorator/SelectedCountLimitEntitySelectorTest.java,endingIteratorRandomOrder,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/heuristic/selector/entity/decorator/ProbabilityEntitySelectorTest.java,isCountable,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/heuristic/selector/entity/decorator/ProbabilityEntitySelectorTest.java,isNeverEnding,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/heuristic/selector/entity/decorator/ProbabilityEntitySelectorTest.java,getSize,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/heuristic/selector/entity/decorator/ProbabilityEntitySelectorTest.java,withNeverEndingSelection,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/heuristic/selector/entity/decorator/ProbabilityEntitySelectorTest.java,withoutCachedSelectionType,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/heuristic/selector/entity/decorator/SortingEntitySelectorTest.java,cacheTypeSolver,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/heuristic/selector/entity/decorator/SortingEntitySelectorTest.java,cacheTypePhase,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/heuristic/selector/entity/decorator/SortingEntitySelectorTest.java,cacheTypeStep,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/heuristic/selector/entity/decorator/SortingEntitySelectorTest.java,cacheTypeJustInTime,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/heuristic/selector/entity/decorator/SortingEntitySelectorTest.java,isNeverEnding,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/heuristic/selector/entity/decorator/SortingEntitySelectorTest.java,isCountable,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/heuristic/selector/entity/decorator/CachingEntitySelectorTest.java,originalSelectionCacheTypeSolver,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/heuristic/selector/entity/decorator/CachingEntitySelectorTest.java,originalSelectionCacheTypePhase,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/heuristic/selector/entity/decorator/CachingEntitySelectorTest.java,originalSelectionCacheTypeStep,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/heuristic/selector/entity/decorator/CachingEntitySelectorTest.java,listIteratorWithRandomSelection,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/heuristic/selector/entity/decorator/CachingEntitySelectorTest.java,indexedListIteratorWithRandomSelection,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/heuristic/selector/entity/decorator/CachingEntitySelectorTest.java,isNeverEnding,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/heuristic/selector/entity/decorator/CachingEntitySelectorTest.java,iterator,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/heuristic/selector/entity/decorator/ShufflingEntitySelectorTest.java,isNeverEnding,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/heuristic/selector/entity/decorator/ShufflingEntitySelectorTest.java,isCountable,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/heuristic/selector/entity/mimic/MimicReplayingEntitySelectorTest.java,originalSelection,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/heuristic/selector/entity/pillar/DefaultPillarSelectorTest.java,reusePillarCache,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/heuristic/selector/move/MoveSelectorFactoryTest.java,phaseOriginal,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/heuristic/selector/move/MoveSelectorFactoryTest.java,stepOriginal,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/heuristic/selector/move/MoveSelectorFactoryTest.java,justInTimeOriginal,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/heuristic/selector/move/MoveSelectorFactoryTest.java,phaseRandom,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/heuristic/selector/move/MoveSelectorFactoryTest.java,stepRandom,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/heuristic/selector/move/MoveSelectorFactoryTest.java,justInTimeRandom,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/heuristic/selector/move/MoveSelectorFactoryTest.java,phaseShuffled,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/heuristic/selector/move/MoveSelectorFactoryTest.java,stepShuffled,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/heuristic/selector/move/MoveSelectorFactoryTest.java,validateSorting_incompatibleSelectionOrder,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/heuristic/selector/move/MoveSelectorFactoryTest.java,applySorting_withoutAnySortingClass,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/heuristic/selector/move/MoveSelectorFactoryTest.java,applyProbability_withProbabilityWeightFactoryClass,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/heuristic/selector/move/composite/CartesianProductMoveSelectorTest.java,originSelectionNotIgnoringEmpty,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/heuristic/selector/move/composite/CartesianProductMoveSelectorTest.java,originSelectionIgnoringEmpty,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/heuristic/selector/move/composite/CartesianProductMoveSelectorTest.java,emptyFirstOriginSelectionNotIgnoringEmpty,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/heuristic/selector/move/composite/CartesianProductMoveSelectorTest.java,emptyFirstOriginSelectionIgnoringEmpty,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/heuristic/selector/move/composite/CartesianProductMoveSelectorTest.java,emptySecondOriginSelectionNotIgnoringEmpty,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/heuristic/selector/move/composite/CartesianProductMoveSelectorTest.java,emptySecondOriginSelectionIgnoringEmpty,0,0,0,0
optaplanner,/optaplanner-core-impl/src/test/java/org/optaplanner/core/impl/heuristic/selector/move/composite/CartesianProductMoveSelectorTest.java,emptyAllOriginSelectionNotIgnoringEmpty,0,0,0,0
